student_support_id,student_support_content_creator_id,student_support_is_hint,student_support_is_explanation,student_support_message_count,student_support_text_length,student_support_contains_video,student_support_contains_image,student_support_contains_link,student_support_color_use,student_support_font_use,student_support_text_size_use
1237952,578208,0,1,1,235,0,0,0,0,0,0
1237959,578208,0,1,1,282,0,0,0,0,0,0
1237960,579220,0,1,1,433,0,1,0,0,0,0
1237963,488160,1,0,3,335,0,1,0,0,0,0
1237965,579220,0,1,1,236,0,0,0,0,0,0
1237970,579218,0,1,1,422,0,0,0,0,0,0
1237978,579218,0,1,1,408,0,0,0,0,0,0
1237980,579220,0,1,1,377,0,0,0,0,0,0
1237983,579218,0,1,1,487,0,0,0,0,0,0
1237984,579217,0,1,1,506,0,0,0,0,0,0
1237986,579220,0,1,1,375,0,0,0,0,0,0
1237991,579220,0,1,1,416,0,0,0,0,0,0
1237993,579218,0,1,1,440,0,0,0,0,0,0
1237995,488160,1,0,3,826,0,1,0,0,0,0
1237999,579217,0,1,1,233,0,0,0,0,0,0
1238002,579220,0,1,1,200,0,0,0,0,0,0
1238003,579217,0,1,1,184,0,0,0,0,0,0
1238004,579220,0,1,1,200,0,0,0,0,0,0
1238006,579217,0,1,1,219,0,0,0,0,0,0
1238008,579218,0,1,1,498,0,0,0,0,0,0
1238011,579217,0,1,1,114,0,0,0,0,0,0
1238013,579218,0,1,1,350,0,1,0,0,0,0
1238016,579217,0,1,1,285,0,0,0,0,0,0
1238023,579217,0,1,1,277,0,0,0,0,0,0
1238027,579218,0,1,1,498,0,0,0,0,0,0
1238032,579220,0,1,1,520,0,0,0,0,0,0
1238035,579217,0,1,1,282,0,0,0,0,0,0
1238038,579217,0,1,1,192,0,0,0,0,0,0
1238039,579217,0,1,1,232,0,0,0,0,0,0
1238040,579218,0,1,1,504,0,0,0,0,0,0
1238059,488160,1,0,2,110,0,0,0,0,0,0
1238063,488160,1,0,1,75,0,0,0,0,0,0
1238064,579220,0,1,1,298,0,0,0,0,0,0
1238066,579215,0,1,1,531,0,1,0,0,0,0
1238067,579215,0,1,1,595,0,1,0,0,0,0
1238068,579215,0,1,1,600,0,1,0,0,0,0
1238069,488160,1,0,1,41,0,0,0,0,0,0
1238076,578208,0,1,1,197,0,0,0,0,0,0
1238077,578208,0,1,1,198,0,0,0,0,0,0
1238078,488160,1,0,3,243,0,1,0,0,0,0
1238080,578208,0,1,1,128,0,0,0,0,0,0
1238087,579215,0,1,1,587,0,0,0,0,0,0
1238092,579217,0,1,1,239,0,0,0,0,0,0
1238103,579217,0,1,1,84,0,0,0,0,0,0
1238104,579217,0,1,1,114,0,0,0,0,0,0
1238105,578208,0,1,1,55,0,1,0,0,0,0
1238106,579220,0,1,1,507,0,1,0,0,0,0
1238107,579217,0,1,1,143,0,0,0,0,0,0
1238108,579217,0,1,1,156,0,0,0,0,0,0
1238109,578208,0,1,1,39,0,1,0,0,0,0
1238110,579220,0,1,1,500,0,1,0,0,0,0
1238111,579217,0,1,1,61,0,0,0,0,0,0
1238112,579217,0,1,1,91,0,0,0,0,0,0
1238114,579220,0,1,1,432,0,1,0,0,0,0
1238115,579217,0,1,1,127,0,0,0,0,0,0
1238116,488160,1,0,3,341,0,0,0,0,0,0
1238118,579217,0,1,1,213,0,0,0,0,0,0
1238120,488160,1,0,2,168,0,0,0,0,0,0
1238123,578208,0,1,1,522,0,0,0,0,0,0
1238128,488160,1,0,2,502,0,0,0,0,0,0
1238134,579217,0,1,1,36,0,0,0,0,0,0
1238135,579217,0,1,1,36,0,0,0,0,0,0
1238139,579217,0,1,1,44,0,0,0,0,0,0
1238143,579217,0,1,1,48,0,0,0,0,0,0
1238149,579218,0,1,1,188,0,0,0,0,0,0
1238151,579217,0,1,1,90,0,0,0,0,0,0
1238153,579217,0,1,1,116,0,0,0,0,0,0
1238157,579217,0,1,1,121,0,0,0,0,0,0
1238158,579217,0,1,1,118,0,0,0,0,0,0
1238160,579215,0,1,1,670,0,0,0,0,0,0
1238163,579217,0,1,1,102,0,0,0,0,0,0
1238165,579217,0,1,1,116,0,0,0,0,0,0
1238167,579220,0,1,1,268,0,1,0,0,0,0
1238171,579217,0,1,1,118,0,0,0,0,0,0
1238173,579217,0,1,1,88,0,0,0,0,0,0
1238176,579217,0,1,1,358,0,0,0,0,0,0
1238183,579217,0,1,1,162,0,0,0,0,0,0
1238184,579217,0,1,1,28,0,1,0,0,0,0
1238185,579217,0,1,1,52,0,1,0,0,0,0
1238186,579218,0,1,1,411,0,0,0,0,0,0
1238190,579218,0,1,1,419,0,0,0,0,0,0
1238192,579218,0,1,1,353,0,0,0,0,0,0
1238201,579220,0,1,1,226,0,1,0,0,0,0
1238205,579218,0,1,1,392,0,0,0,0,0,0
1238208,579220,0,1,1,247,0,1,0,0,0,0
1238211,579218,0,1,1,666,0,0,0,0,0,0
1238215,579218,0,1,1,493,0,0,0,0,0,0
1238223,488160,1,0,1,41,0,0,0,0,0,0
1238228,488160,1,0,2,53,0,0,0,0,0,0
1238229,579218,0,1,1,768,0,0,0,0,0,0
1238236,579218,0,1,1,1330,0,0,0,0,0,0
1238237,579220,0,1,1,221,0,0,0,0,0,0
1238239,579220,0,1,1,250,0,0,0,0,0,0
1238241,488160,1,0,3,388,0,1,0,0,0,0
1238242,579220,0,1,1,214,0,0,0,0,0,0
1238245,579215,0,1,1,1162,0,1,0,0,0,0
1238246,579220,0,1,1,536,0,0,0,0,0,0
1238250,579220,0,1,1,483,0,0,0,0,0,0
1238251,578208,0,1,1,274,0,0,0,0,0,0
1238252,578208,0,1,1,283,0,0,0,0,0,0
1238253,578208,0,1,1,283,0,0,0,0,0,0
1238255,578208,0,1,1,283,0,0,0,0,0,0
1238256,578208,0,1,1,283,0,0,0,0,0,0
1238257,578208,0,1,1,283,0,0,0,0,0,0
1238259,579220,0,1,1,327,0,0,0,0,0,0
1238262,578208,0,1,1,137,0,0,0,0,0,0
1238264,578208,0,1,1,154,0,0,0,0,0,0
1238265,579220,0,1,1,447,0,0,0,0,0,0
1238266,578208,0,1,1,469,0,0,0,0,0,0
1238268,578208,0,1,1,109,0,0,0,0,0,0
1238272,488160,1,0,3,417,0,1,0,0,0,0
1238274,578208,0,1,1,193,0,1,0,0,0,0
1238277,578208,0,1,1,106,0,0,0,0,0,0
1238278,578208,0,1,1,197,0,1,0,0,0,0
1238279,488160,1,0,1,66,0,0,0,0,0,0
1238283,579218,0,1,1,819,0,0,0,0,0,0
1238290,488160,1,0,3,162,0,0,0,0,0,0
1238292,579217,0,1,1,342,0,0,0,0,0,0
1238293,579218,0,1,1,632,0,0,0,0,0,0
1238296,488160,1,0,2,113,0,0,0,0,0,0
1238297,579215,0,1,1,878,0,0,0,1,0,0
1238304,579217,0,1,1,72,0,0,0,0,0,0
1238310,488160,1,0,1,88,0,0,0,0,0,0
1238311,488160,1,0,1,88,0,0,0,0,0,0
1238312,488160,1,0,1,28,0,0,0,0,0,0
1238318,579220,0,1,1,383,0,0,0,0,0,0
1238319,578208,0,1,1,243,0,1,0,0,0,0
1238322,579217,0,1,1,130,0,0,0,0,0,0
1238323,488160,1,0,2,256,0,0,0,0,0,0
1238326,579220,0,1,1,317,0,0,0,0,0,0
1238327,579218,0,1,1,345,0,1,0,0,0,0
1238328,579220,0,1,1,305,0,0,0,0,0,0
1238330,579217,0,1,1,467,0,0,0,0,0,0
1238331,488160,1,0,2,66,0,0,0,0,0,0
1238336,488160,1,0,2,209,0,0,0,0,0,0
1238337,579220,0,1,1,577,0,0,0,1,0,0
1238338,579217,0,1,1,277,0,0,0,0,0,0
1238339,579218,0,1,1,415,0,1,0,0,0,0
1238346,579220,0,1,1,130,0,0,0,0,0,0
1238348,488160,1,0,2,362,0,0,0,0,0,0
1238351,579220,0,1,1,238,0,1,0,0,0,0
1238355,488160,1,0,2,267,0,0,0,0,0,0
1238361,578208,0,1,1,261,0,1,0,0,0,0
1238367,579217,0,1,1,304,0,0,0,0,0,0
1238387,579217,0,1,1,118,0,0,0,0,0,0
1238389,579217,0,1,1,116,0,0,0,0,0,0
1238391,579217,0,1,1,115,0,0,0,0,0,0
1238393,579217,0,1,1,137,0,1,0,0,0,0
1238395,579217,0,1,1,131,0,0,0,0,0,0
1238396,579217,0,1,1,94,0,0,0,0,0,0
1238397,579217,0,1,1,92,0,0,0,0,0,0
1238398,579217,0,1,1,244,0,0,0,0,0,0
1238399,579218,0,1,1,480,0,0,0,0,0,0
1238400,579218,0,1,1,672,0,0,0,0,0,0
1238405,579218,0,1,1,501,0,0,0,0,0,0
1238411,579217,0,1,1,136,0,0,0,0,0,0
1238416,579220,0,1,1,491,0,1,0,0,0,0
1238417,579217,0,1,1,103,0,0,0,0,0,0
1238418,579220,0,1,1,445,0,1,0,0,0,0
1238419,579220,0,1,1,445,0,1,0,0,0,0
1238423,579215,0,1,1,1295,0,1,0,0,0,0
1238426,579220,0,1,1,695,0,0,0,1,0,0
1238428,579217,0,1,1,66,0,1,0,0,0,0
1238429,579217,0,1,1,59,0,0,0,0,0,0
1238431,579220,0,1,1,384,0,1,0,0,0,0
1238432,579217,0,1,1,134,0,1,0,0,0,0
1238433,579217,0,1,1,138,0,0,0,0,0,0
1238434,579220,0,1,1,391,0,1,0,0,0,0
1238438,579220,0,1,1,327,0,1,0,0,0,0
1238439,579220,0,1,1,168,0,0,0,0,0,0
1238441,579220,0,1,1,326,0,0,0,0,0,0
1238446,579217,0,1,1,84,0,1,0,0,0,0
1238449,579217,0,1,1,53,0,0,0,0,0,0
1238450,579217,0,1,1,23,0,0,0,0,0,0
1238456,579217,0,1,1,53,0,0,0,0,0,0
1238457,579217,0,1,1,25,0,0,0,0,0,0
1238461,579217,0,1,1,101,0,0,0,0,0,0
1238486,255574,1,0,3,904,0,0,0,1,0,0
1238495,255574,1,0,3,994,0,0,0,1,0,0
1238660,255574,1,0,3,2112,0,1,0,1,0,0
1238663,255574,1,0,3,882,0,1,0,1,0,0
1238665,255574,1,0,3,778,0,1,0,1,0,0
1238666,255574,1,0,3,873,0,0,0,1,0,0
1238667,255574,1,0,3,827,0,1,0,1,0,0
1238671,579218,0,1,1,256,0,0,0,0,0,0
1238681,579217,0,1,1,142,0,0,0,0,0,0
1238686,255574,1,0,3,931,0,1,0,1,0,0
1238690,255574,1,0,3,792,0,1,0,1,0,0
1238694,255574,1,0,3,1089,0,1,0,1,0,0
1238695,579217,0,1,1,310,0,0,0,0,0,0
1238697,255574,1,0,3,1078,0,1,0,1,0,0
1238699,579217,0,1,1,96,0,0,0,0,0,0
1238702,579217,0,1,1,100,0,0,0,0,0,0
1238706,579217,0,1,1,102,0,0,0,0,0,0
1238718,579220,0,1,1,438,0,1,0,0,0,0
1238722,579220,0,1,1,520,0,1,0,0,0,0
1238724,579220,0,1,1,362,0,0,0,0,0,0
1238733,579220,0,1,1,484,0,0,0,0,0,0
1238734,579220,0,1,1,479,0,0,0,0,0,0
1238738,578208,0,1,1,610,0,1,0,0,0,0
1238746,579220,0,1,1,573,0,1,0,1,0,0
1238751,579220,0,1,1,328,0,1,0,0,0,0
1238757,579220,0,1,1,307,0,0,0,0,0,0
1238773,579220,0,1,1,476,0,1,0,0,0,0
1238779,579218,0,1,1,521,0,0,0,0,0,0
1238780,579218,0,1,1,472,0,0,0,0,0,0
1238782,578208,0,1,1,189,0,0,0,0,0,0
1238785,579218,0,1,1,664,0,0,0,0,0,0
1238792,579215,0,1,1,458,0,0,0,0,0,0
1238794,579220,0,1,1,485,0,1,0,0,0,0
1238802,255574,1,0,3,885,0,0,0,0,0,0
1238803,255574,1,0,3,1321,0,1,0,1,0,0
1238804,255574,1,0,3,2536,0,1,0,1,0,0
1238808,579220,0,1,1,733,0,1,0,0,0,0
1238809,579216,0,1,1,189,0,0,0,0,0,0
1238810,579220,0,1,1,727,0,1,0,0,0,0
1238811,255574,1,0,3,908,0,1,0,1,0,0
1238813,579218,0,1,1,419,0,0,0,0,0,0
1238814,579218,0,1,1,384,0,0,0,0,0,0
1238815,579215,0,1,1,447,0,0,0,0,0,0
1238819,255574,1,0,3,998,0,1,0,1,0,0
1238822,578208,0,1,1,106,0,0,0,0,0,0
1238829,579220,0,1,1,434,0,1,0,0,0,0
1238832,579220,0,1,1,337,0,1,0,0,0,0
1238835,578208,0,1,1,267,0,0,0,0,0,0
1238840,579215,0,1,1,636,0,0,0,0,0,0
1238842,255574,1,0,3,1312,0,1,0,0,0,0
1238846,579217,0,1,1,212,0,0,0,0,0,0
1238847,579218,0,1,1,567,0,0,0,1,0,0
1238848,579218,0,1,1,565,0,0,0,1,0,0
1238849,578209,0,1,1,171,0,1,0,0,0,0
1238850,578209,0,1,1,58,0,0,0,0,0,0
1238851,578209,0,1,1,20,0,0,0,0,0,0
1238854,578209,0,1,1,17,0,0,0,0,0,0
1238855,579220,0,1,1,250,0,1,0,0,0,0
1238863,578208,0,1,1,27,0,0,0,0,0,0
1238864,579220,0,1,1,444,0,0,0,0,0,0
1238865,579216,0,1,1,134,0,0,0,0,0,0
1238867,579218,0,1,1,192,0,1,0,0,0,0
1238869,579216,0,1,1,205,0,0,0,0,0,0
1238870,579216,0,1,1,329,0,0,0,0,0,0
1238872,579217,0,1,1,157,0,0,0,0,0,0
1238873,579217,0,1,1,184,0,0,0,0,0,0
1238876,579217,0,1,1,144,0,1,0,0,0,0
1238880,579217,0,1,1,257,0,0,0,0,0,0
1238885,579217,0,1,1,138,0,0,0,0,0,0
1238887,579220,0,1,1,347,0,1,0,0,0,0
1238888,579217,0,1,1,269,0,0,0,0,0,0
1238889,579218,0,1,1,229,0,1,0,0,0,0
1238890,579220,0,1,1,434,0,0,0,0,0,0
1238891,579218,0,1,1,224,0,1,0,0,0,0
1238893,579218,0,1,1,618,0,1,0,0,0,0
1238895,579220,0,1,1,805,0,0,0,1,0,0
1238898,579216,0,1,1,117,0,0,0,0,0,0
1238899,579220,0,1,1,126,0,0,0,0,0,0
1238900,579215,0,1,1,1442,0,1,0,0,0,0
1238901,579220,0,1,1,126,0,0,0,0,0,0
1238902,579220,0,1,1,126,0,0,0,0,0,0
1238903,579220,0,1,1,121,0,0,0,0,0,0
1238904,579218,0,1,1,419,0,1,0,0,0,0
1238907,579217,0,1,1,366,0,1,0,0,0,0
1238909,579217,0,1,1,263,0,1,0,0,0,0
1238910,579218,0,1,1,411,0,1,0,0,0,0
1238912,579218,0,1,1,238,0,0,0,0,0,0
1238913,579217,0,1,1,318,0,0,0,0,0,0
1238915,579217,0,1,1,320,0,0,0,0,0,0
1238917,579217,0,1,1,319,0,0,0,0,0,0
1238918,579216,0,1,1,375,0,1,0,0,0,0
1238919,579218,0,1,1,460,0,1,0,0,0,0
1238922,579217,0,1,1,337,0,0,0,0,0,0
1238923,579218,0,1,1,560,0,1,0,0,0,0
1238928,579220,0,1,1,669,0,1,0,0,0,0
1238930,579217,0,1,1,391,0,1,0,0,0,0
1238932,579220,0,1,1,690,0,1,0,0,0,0
1238934,579218,0,1,1,595,0,1,0,0,0,0
1238935,579217,0,1,1,132,0,0,0,0,0,0
1238938,579218,0,1,1,227,0,0,0,0,0,0
1238939,579218,0,1,1,246,0,0,0,0,0,0
1238940,579217,0,1,1,125,0,1,0,0,0,0
1238944,579220,0,1,1,349,0,1,0,0,0,0
1238947,579216,0,1,1,245,0,0,0,0,0,0
1238949,579220,0,1,1,179,0,0,0,0,0,0
1238951,579218,0,1,1,413,0,0,0,0,0,0
1238952,579220,0,1,1,178,0,0,0,0,0,0
1238953,579217,0,1,1,135,0,1,0,0,0,0
1238954,579220,0,1,1,350,0,1,0,0,0,0
1238955,579220,0,1,1,177,0,0,0,0,0,0
1238956,579218,0,1,1,279,0,0,0,0,0,0
1238957,579217,0,1,1,241,0,0,0,0,0,0
1238960,579220,0,1,1,295,0,0,0,0,0,0
1238961,579217,0,1,1,194,0,0,0,0,0,0
1238962,579220,0,1,1,184,0,0,0,0,0,0
1238963,579217,0,1,1,298,0,0,0,0,0,0
1238964,579220,0,1,1,338,0,0,0,0,0,0
1238966,579217,0,1,1,281,0,0,0,0,0,0
1238969,578208,0,1,1,202,0,1,0,0,0,0
1238970,578208,0,1,1,185,0,1,0,0,0,0
1238974,578208,0,1,1,234,0,0,0,0,0,0
1238980,578208,0,1,1,170,0,1,0,0,0,0
1238981,578208,0,1,1,248,0,0,0,0,0,0
1238983,578208,0,1,1,297,0,1,0,0,0,0
1238985,578208,0,1,1,197,0,1,0,0,0,0
1238988,579218,0,1,1,290,0,1,0,0,0,0
1238991,488160,1,0,1,200,0,0,0,0,0,0
1238992,578208,0,1,1,345,0,1,0,0,0,0
1238993,579217,0,1,1,104,0,0,0,0,0,0
1238994,488160,1,0,2,122,0,0,0,0,0,0
1238995,579220,0,1,1,267,0,0,0,0,0,0
1238996,578208,0,1,1,281,0,1,0,0,0,0
1238997,488160,1,0,3,424,0,1,0,0,0,0
1238998,579220,0,1,1,407,0,0,0,0,0,0
1238999,578208,0,1,1,347,0,0,0,0,0,0
1239000,579220,0,1,1,207,0,0,0,0,0,0
1239004,579217,0,1,1,90,0,0,0,0,0,0
1239005,579217,0,1,1,90,0,0,0,0,0,0
1239006,579217,0,1,1,192,0,0,0,0,0,0
1239008,579217,0,1,1,375,0,0,0,0,0,0
1239010,579217,0,1,1,497,0,0,0,0,0,0
1239011,579220,0,1,1,745,0,1,0,0,0,0
1239012,579217,0,1,1,80,0,0,0,0,0,0
1239015,579215,0,1,1,557,0,1,0,0,0,0
1239016,488160,1,0,1,191,0,0,0,0,0,0
1239017,579217,0,1,1,92,0,0,0,0,0,0
1239018,579217,0,1,1,62,0,1,0,0,0,0
1239020,579217,0,1,1,137,0,0,0,0,0,0
1239025,579217,0,1,1,264,0,0,0,0,0,0
1239026,579218,0,1,1,256,0,0,0,0,0,0
1239027,579218,0,1,1,256,0,0,0,0,0,0
1239028,488160,1,0,3,252,0,1,0,0,0,0
1239029,579218,0,1,1,254,0,0,0,0,0,0
1239030,579218,0,1,1,257,0,0,0,0,0,0
1239031,488160,1,0,1,32,0,0,0,0,0,0
1239033,488160,1,0,2,95,0,0,0,0,0,0
1239034,488160,1,0,2,95,0,0,0,0,0,0
1239035,579218,0,1,1,588,0,0,0,0,0,0
1239043,579218,0,1,1,704,0,0,0,0,0,0
1239045,579218,0,1,1,389,0,0,0,0,0,0
1239047,579216,0,1,1,133,0,0,0,0,0,0
1239060,255574,1,0,3,1582,0,1,0,1,0,0
1239064,579216,0,1,1,329,0,0,0,0,0,0
1239074,579216,0,1,1,436,0,0,0,0,0,0
1239076,255574,1,0,3,872,0,1,0,1,0,0
1239083,579220,0,1,1,147,0,0,0,0,0,0
1239084,579220,0,1,1,160,0,0,0,0,0,0
1239088,579220,0,1,1,407,0,0,0,0,0,0
1239089,579217,0,1,1,282,0,0,0,0,0,0
1239090,579220,0,1,1,109,0,0,0,0,0,0
1239091,579220,0,1,1,228,0,0,0,0,0,0
1239092,579220,0,1,1,200,0,0,0,0,0,0
1239097,579216,0,1,1,204,0,0,0,0,0,0
1239099,579216,0,1,1,103,0,0,0,0,0,0
1239104,579220,0,1,1,216,0,0,0,0,0,0
1239106,579220,0,1,1,285,0,0,0,0,0,0
1239107,579220,0,1,1,182,0,0,0,0,0,0
1239109,579216,0,1,1,243,0,0,0,0,0,0
1239110,579216,0,1,1,251,0,0,0,0,0,0
1239112,579215,0,1,1,382,0,1,0,0,0,0
1239114,579215,0,1,1,431,0,1,0,0,0,0
1239122,579218,0,1,1,2143,0,0,0,0,0,0
1239152,579216,0,1,1,495,0,0,0,0,0,0
1239164,255574,1,0,3,2018,0,1,0,1,0,0
1239175,255574,1,0,1,227,0,0,0,0,0,0
1239185,255574,1,0,3,1837,0,1,0,1,0,0
1239195,579216,0,1,1,1438,0,0,0,0,0,0
1239322,255574,1,0,3,2300,0,1,0,1,0,0
1239324,255574,1,0,3,2064,0,1,0,1,0,0
1239329,255574,1,0,3,1488,0,1,0,0,0,0
1239330,255574,1,0,3,1510,0,1,0,0,0,0
1239332,255574,1,0,3,428,0,1,0,1,0,0
1239333,255574,1,0,3,500,0,1,0,1,0,0
1239352,255574,1,0,3,1712,0,1,0,1,0,0
1239354,255574,1,0,3,1407,0,1,0,1,0,0
1239359,255574,1,0,3,1748,0,1,0,1,0,0
1239360,579218,0,1,1,85,0,1,0,0,0,0
1239362,578209,0,1,1,41,0,1,0,0,0,0
1239363,578209,0,1,1,36,0,1,0,0,0,0
1239364,578209,0,1,1,21,0,0,0,0,0,0
1239369,579218,0,1,1,451,0,0,0,0,0,0
1239373,578209,0,1,1,65,0,0,0,0,0,0
1239374,578209,0,1,1,65,0,0,0,0,0,0
1239375,578209,0,1,1,19,0,0,0,0,0,0
1239380,255574,1,0,3,1330,0,0,0,1,0,0
1239386,578209,0,1,1,18,0,0,0,0,0,0
1239388,578209,0,1,1,17,0,0,0,0,0,0
1239394,579217,0,1,1,385,0,0,0,0,0,0
1239396,255574,1,0,3,643,0,1,0,0,0,0
1239397,579217,0,1,1,367,0,1,0,0,0,0
1239398,579217,0,1,1,252,0,0,0,0,0,0
1239401,255574,1,0,3,825,0,1,0,1,0,0
1239402,579217,0,1,1,45,0,0,0,0,0,0
1239403,579215,0,1,1,630,0,0,0,0,0,0
1239405,579217,0,1,1,210,0,1,0,0,0,0
1239406,579217,0,1,1,45,0,0,0,0,0,0
1239407,579217,0,1,1,205,0,1,0,0,0,0
1239408,579217,0,1,1,45,0,0,0,0,0,0
1239411,579217,0,1,1,229,0,1,0,0,0,0
1239412,579217,0,1,1,227,0,1,0,0,0,0
1239413,579217,0,1,1,45,0,0,0,0,0,0
1239417,579217,0,1,1,260,0,0,0,0,0,0
1239419,579217,0,1,1,125,0,0,0,0,0,0
1239428,579217,0,1,1,298,0,0,0,0,0,0
1239430,255574,1,0,3,1593,0,0,0,1,0,0
1239434,255574,1,0,3,1668,0,0,0,1,0,0
1239437,578209,0,1,1,120,0,0,0,0,0,0
1239438,578209,0,1,1,22,0,0,0,0,0,0
1239453,579217,0,1,1,61,0,0,0,0,0,0
1239456,579217,0,1,1,267,0,0,0,1,0,0
1239457,579218,0,1,1,1639,0,1,0,1,0,0
1239468,578209,0,1,1,37,0,0,0,0,0,0
1239469,579217,0,1,1,426,0,0,0,0,0,0
1239472,578209,0,1,1,44,0,0,0,0,0,0
1239475,579216,0,1,1,115,0,0,0,0,0,0
1239476,579218,0,1,1,767,0,1,0,0,0,0
1239478,255574,1,0,3,1632,0,1,0,1,0,0
1239485,579216,0,1,1,227,0,0,0,0,0,0
1239488,579218,0,1,1,783,0,1,0,0,0,0
1239489,579215,0,1,1,1176,0,1,0,0,0,0
1239494,579218,0,1,1,491,0,1,0,0,0,0
1239495,579218,0,1,1,487,0,1,0,0,0,0
1239497,255574,1,0,2,441,0,0,0,0,0,0
1239502,255574,1,0,2,431,0,0,0,0,0,0
1239505,255574,1,0,2,458,0,0,0,0,0,0
1239508,578209,0,1,1,287,0,1,0,1,1,1
1239509,255574,1,0,2,463,0,0,0,0,0,0
1239516,579215,0,1,1,595,0,1,0,0,0,0
1239517,579215,0,1,1,418,0,1,0,0,0,0
1239519,579215,0,1,1,597,0,1,0,0,0,0
1239520,255574,1,0,2,327,0,0,0,1,0,0
1239521,255574,1,0,2,328,0,0,0,1,0,0
1239530,579218,0,1,1,1154,0,0,0,0,0,0
1239534,579216,0,1,1,104,0,0,0,0,0,0
1239544,578209,0,1,1,209,0,1,0,1,1,1
1239545,255574,1,0,3,775,0,0,0,0,0,0
1239546,255574,1,0,3,796,0,0,0,0,0,0
1239547,578209,0,1,1,45,0,1,0,0,0,0
1239548,578209,0,1,1,44,0,1,0,0,0,0
1239549,255574,1,0,3,770,0,1,0,0,0,0
1239550,579217,0,1,1,447,0,0,0,0,0,0
1239552,579217,0,1,1,154,0,0,0,0,0,0
1239553,255574,1,0,3,796,0,1,0,0,0,0
1239554,579217,0,1,1,160,0,0,0,0,0,0
1239562,579218,0,1,1,404,0,0,0,0,0,0
1239566,579217,0,1,1,184,0,0,0,0,0,0
1239569,579218,0,1,1,444,0,0,0,0,0,0
1239571,579217,0,1,1,167,0,0,0,0,0,0
1239574,579218,0,1,1,361,0,0,0,0,0,0
1239578,579217,0,1,1,58,0,0,0,0,0,0
1239579,579217,0,1,1,65,0,0,0,0,0,0
1239580,579217,0,1,1,59,0,0,0,0,0,0
1239582,579217,0,1,1,142,0,0,0,0,0,0
1239583,579217,0,1,1,110,0,0,0,0,0,0
1239585,579217,0,1,1,121,0,0,0,0,0,0
1239587,579215,0,1,1,1409,0,1,0,0,0,0
1239590,579217,0,1,1,200,0,0,0,0,0,0
1239600,579217,0,1,1,254,0,0,0,0,0,0
1239608,579218,0,1,1,7,1,0,0,0,0,0
1239609,579218,0,1,1,7,1,0,0,0,0,0
1239613,579216,0,1,1,193,0,0,0,0,0,0
1239617,579216,0,1,1,101,0,0,0,0,0,0
1239619,579217,0,1,1,182,0,1,0,0,0,0
1239622,579217,0,1,1,314,0,0,0,0,0,0
1239623,579217,0,1,1,154,0,1,0,0,0,0
1239626,579215,0,1,1,1330,0,0,0,0,0,0
1239629,579216,0,1,1,367,0,0,0,0,0,0
1239664,578209,0,1,1,30,0,1,0,0,0,0
1239819,578209,0,1,1,101,0,1,0,0,0,0
1239820,578209,0,1,1,96,0,1,0,0,0,0
1239825,578208,0,1,1,392,0,1,0,0,0,0
1239834,579218,0,1,1,1045,0,1,0,0,0,0
1239836,579217,0,1,1,174,0,0,0,0,0,0
1239838,579218,0,1,1,1494,0,0,0,0,0,0
1239839,579215,0,1,1,431,0,0,0,0,0,0
1239841,578208,0,1,1,328,0,0,0,0,0,0
1239844,579218,0,1,1,583,0,0,0,0,0,0
1239845,578209,0,1,1,78,0,1,0,0,0,0
1239847,579215,0,1,1,232,0,0,0,0,0,0
1239848,579218,0,1,1,727,0,0,0,0,0,0
1239849,579218,0,1,1,496,0,0,0,0,0,0
1239851,579218,0,1,1,560,0,0,0,0,0,0
1239852,578208,0,1,1,357,0,1,0,0,0,0
1239853,578209,0,1,1,321,0,1,0,0,0,0
1239857,578208,0,1,1,347,0,1,0,0,0,0
1239859,579218,0,1,1,659,0,0,0,0,0,0
1239862,579218,0,1,1,606,0,0,0,0,0,0
1239864,578208,0,1,1,466,0,0,0,0,0,0
1239870,579215,0,1,1,493,0,0,0,1,0,0
1239876,579216,0,1,1,89,0,0,0,0,0,0
1239878,579216,0,1,1,169,0,0,0,0,0,0
1239880,578208,0,1,1,144,0,1,0,0,0,0
1239881,579218,0,1,1,388,0,0,0,0,0,0
1239888,578208,0,1,1,125,0,1,0,0,0,0
1239890,579218,0,1,1,506,0,1,0,0,0,0
1239893,579216,0,1,1,470,0,0,0,0,0,0
1239900,579220,0,1,1,562,0,0,0,1,0,0
1239903,579218,0,1,1,288,0,0,0,0,0,0
1239914,579220,0,1,1,510,0,0,0,0,0,0
1239920,579220,0,1,1,548,0,0,0,0,0,0
1239921,578209,0,1,1,126,0,1,0,0,0,0
1239923,578209,0,1,1,144,0,1,0,0,0,0
1239925,578208,0,1,1,214,0,0,0,0,0,0
1239926,579220,0,1,1,695,0,0,0,1,0,0
1239927,578208,0,1,1,266,0,0,0,0,0,0
1239929,579218,0,1,1,194,0,0,0,0,0,0
1239931,578208,0,1,1,378,0,1,0,0,0,0
1239932,578208,0,1,1,318,0,1,0,0,0,0
1239937,578208,0,1,1,211,0,0,0,0,0,0
1239938,579218,0,1,1,759,0,0,0,1,0,0
1239940,579215,0,1,1,703,0,0,0,0,0,0
1239941,579215,0,1,1,703,0,0,0,0,0,0
1239945,579218,0,1,1,1419,0,0,0,1,0,0
1239949,578208,0,1,1,226,0,1,0,0,0,0
1239950,578208,0,1,1,52,0,0,0,0,0,0
1239951,578209,0,1,1,123,0,1,0,0,0,0
