student_id,rural,suburban,urban
410965,0,0,1
416023,0,0,1
419545,0,0,1
424366,0,0,1
437520,0,0,1
444609,0,0,1
450588,0,0,1
887664,0,0,1
892917,0,0,1
893192,0,0,1
1007720,0,0,1
1007785,0,0,1
1007786,0,0,1
1007787,0,0,1
1007788,0,0,1
1007789,0,0,1
1007792,0,0,1
1008673,0,0,1
1008965,0,0,1
1014433,0,0,1
1018087,0,0,1
1018089,0,0,1
1018151,0,0,1
1042130,0,0,1
1042145,0,0,1
1042169,0,0,1
1042892,0,0,1
1042893,0,0,1
1042896,0,0,1
1042993,0,0,1
1042994,0,0,1
1042995,0,0,1
1042996,0,0,1
1092178,0,0,1
1131971,0,0,1
1141736,0,0,1
1153947,0,0,1
1158775,0,0,1
1166018,0,0,1
1044391,1,0,0
1046641,1,0,0
1046643,1,0,0
1046646,1,0,0
1046647,1,0,0
1046648,1,0,0
1046649,1,0,0
1046650,1,0,0
1046652,1,0,0
1046653,1,0,0
1046655,1,0,0
1046656,1,0,0
1046657,1,0,0
1046664,1,0,0
1046684,1,0,0
1049119,1,0,0
1049144,1,0,0
1052110,1,0,0
1054289,1,0,0
513893,0,1,0
458307,0,0,1
458779,0,1,0
458781,0,1,0
458787,0,1,0
458788,0,1,0
458789,0,1,0
458794,0,1,0
458801,0,1,0
458802,0,1,0
458857,0,1,0
489159,0,1,0
496246,0,1,0
521776,0,1,0
521790,0,1,0
522104,0,1,0
598315,0,1,0
946966,0,1,0
1042636,0,1,0
1042679,0,1,0
1042736,0,1,0
1042882,0,1,0
1045172,0,1,0
1045206,0,1,0
1045251,0,1,0
1087382,0,1,0
1100398,0,1,0
1045273,1,0,0
1047174,1,0,0
1047479,1,0,0
1047480,1,0,0
1047481,1,0,0
1047482,1,0,0
1047485,1,0,0
1047487,1,0,0
1047488,1,0,0
1047489,1,0,0
1047490,1,0,0
1047491,1,0,0
1047492,1,0,0
1047493,1,0,0
1047494,1,0,0
1047495,1,0,0
1047499,1,0,0
1047500,1,0,0
1047503,1,0,0
1047506,1,0,0
1047525,1,0,0
1047526,1,0,0
1047527,1,0,0
1047537,1,0,0
1047551,1,0,0
1047587,1,0,0
1022157,0,1,0
1023089,0,1,0
1023099,0,1,0
1023178,0,1,0
1023179,0,1,0
989283,0,1,0
989292,0,1,0
989293,0,1,0
989316,0,1,0
989318,0,1,0
989319,0,1,0
989320,0,1,0
989335,0,1,0
929628,0,1,0
929635,0,1,0
929639,0,1,0
929645,0,1,0
929658,0,1,0
929662,0,1,0
929694,0,1,0
930065,0,1,0
930068,0,1,0
930075,0,1,0
930098,0,1,0
930111,0,1,0
930153,0,1,0
930777,0,1,0
930779,0,1,0
930782,0,1,0
930787,0,1,0
934449,0,1,0
943598,0,1,0
943755,0,1,0
944977,0,1,0
945162,0,1,0
945630,0,1,0
947853,0,1,0
954727,0,1,0
969260,0,1,0
970544,0,1,0
1026293,0,1,0
1026563,0,1,0
1029194,0,1,0
1085961,0,1,0
1111125,0,1,0
1159354,0,1,0
929635,0,1,0
929658,0,1,0
930065,0,1,0
930068,0,1,0
930075,0,1,0
930079,0,1,0
930105,0,1,0
930770,0,1,0
930778,0,1,0
930779,0,1,0
930780,0,1,0
930784,0,1,0
930793,0,1,0
947853,0,1,0
954716,0,1,0
1026553,0,1,0
1026563,0,1,0
1053895,0,1,0
1085961,0,1,0
465544,0,1,0
929629,0,1,0
929630,0,1,0
929633,0,1,0
929640,0,1,0
929641,0,1,0
930060,0,1,0
930066,0,1,0
930079,0,1,0
930100,0,1,0
930104,0,1,0
930105,0,1,0
930109,0,1,0
930770,0,1,0
930772,0,1,0
930775,0,1,0
930778,0,1,0
930780,0,1,0
930781,0,1,0
930783,0,1,0
930784,0,1,0
930793,0,1,0
932502,0,1,0
945223,0,1,0
951832,0,1,0
954716,0,1,0
959277,0,1,0
968500,0,1,0
1006054,0,1,0
1025980,0,1,0
1026553,0,1,0
1029012,0,1,0
1030025,0,1,0
1053895,0,1,0
1117645,0,1,0
1143482,0,1,0
1168167,0,1,0
925477,0,0,1
925485,0,0,1
925556,0,0,1
925557,0,0,1
925593,0,0,1
925595,0,0,1
925597,0,0,1
925667,0,0,1
925690,0,0,1
925703,0,0,1
925706,0,0,1
925707,0,0,1
925708,0,0,1
928734,0,0,1
929367,0,0,1
929369,0,0,1
929439,0,0,1
292989,0,0,1
293167,0,0,1
293746,0,0,1
293753,0,0,1
294007,0,0,1
295878,0,0,1
296493,0,0,1
297201,0,0,1
312198,0,0,1
324313,0,0,1
324412,0,0,1
324491,0,0,1
324536,0,0,1
353306,0,0,1
925902,0,0,1
925907,0,0,1
925908,0,0,1
925909,0,0,1
925910,0,0,1
925911,0,0,1
925912,0,0,1
925913,0,0,1
925917,0,0,1
925919,0,0,1
925927,0,0,1
925983,0,0,1
925997,0,0,1
925999,0,0,1
926021,0,0,1
926023,0,0,1
926025,0,0,1
942041,0,0,1
991183,0,0,1
996509,0,0,1
664110,0,0,1
666860,0,0,1
702796,0,0,1
702903,0,0,1
702975,0,0,1
704293,0,0,1
718279,0,0,1
1016520,0,0,1
1016521,0,0,1
1016522,0,0,1
534332,1,0,0
536055,1,0,0
536087,1,0,0
536143,1,0,0
536496,1,0,0
537642,1,0,0
539613,1,0,0
553210,1,0,0
554007,1,0,0
555592,1,0,0
556388,1,0,0
567033,1,0,0
567254,1,0,0
569782,1,0,0
580395,1,0,0
550644,1,0,0
550646,1,0,0
550651,1,0,0
550655,1,0,0
550658,1,0,0
550662,1,0,0
567033,1,0,0
567048,1,0,0
657015,0,1,0
657918,0,1,0
658346,0,1,0
658419,0,1,0
658617,0,1,0
658934,0,1,0
659051,0,1,0
659443,0,1,0
660269,0,1,0
660535,0,1,0
668723,0,1,0
670078,0,1,0
677001,0,1,0
690835,0,1,0
691187,0,1,0
763433,0,1,0
593474,1,0,0
593478,1,0,0
593479,1,0,0
593480,1,0,0
593482,1,0,0
593485,1,0,0
593486,1,0,0
593489,1,0,0
593490,1,0,0
593491,1,0,0
593492,1,0,0
593494,1,0,0
593495,1,0,0
598898,1,0,0
599183,1,0,0
599186,1,0,0
599188,1,0,0
599191,1,0,0
599193,1,0,0
599195,1,0,0
621081,1,0,0
975124,1,0,0
657104,0,1,0
657269,0,1,0
658419,0,1,0
658723,0,1,0
659051,0,1,0
659443,0,1,0
660269,0,1,0
660535,0,1,0
661703,0,1,0
662101,0,1,0
668723,0,1,0
670078,0,1,0
670185,0,1,0
677001,0,1,0
682032,0,1,0
691187,0,1,0
697417,0,1,0
763433,0,1,0
1011844,0,1,0
535858,1,0,0
535861,1,0,0
535951,1,0,0
535958,1,0,0
536470,1,0,0
539512,1,0,0
546401,1,0,0
549991,1,0,0
550051,1,0,0
596712,1,0,0
987037,1,0,0
1012773,1,0,0
1142283,1,0,0
1153860,1,0,0
1160869,1,0,0
535875,1,0,0
535897,1,0,0
535917,1,0,0
539384,1,0,0
539413,1,0,0
539904,1,0,0
549841,1,0,0
549947,1,0,0
549984,1,0,0
550004,1,0,0
550019,1,0,0
550078,1,0,0
558113,1,0,0
566108,1,0,0
580166,1,0,0
636035,1,0,0
535844,1,0,0
536250,1,0,0
539309,1,0,0
539439,1,0,0
539441,1,0,0
539508,1,0,0
539509,1,0,0
539679,1,0,0
545094,1,0,0
547167,1,0,0
548722,1,0,0
549824,1,0,0
549839,1,0,0
549995,1,0,0
550032,1,0,0
550041,1,0,0
566070,1,0,0
570560,1,0,0
937976,1,0,0
1041724,1,0,0
1126007,1,0,0
876265,1,0,0
879886,1,0,0
880529,1,0,0
882454,1,0,0
882887,1,0,0
891757,1,0,0
1000510,1,0,0
1040218,1,0,0
1042231,1,0,0
1042233,1,0,0
1042569,1,0,0
1042570,1,0,0
1042571,1,0,0
1042572,1,0,0
1042573,1,0,0
1042574,1,0,0
1042575,1,0,0
1042576,1,0,0
1042577,1,0,0
1042578,1,0,0
1042579,1,0,0
1042580,1,0,0
1042581,1,0,0
1042582,1,0,0
1042583,1,0,0
1042584,1,0,0
1042586,1,0,0
1042587,1,0,0
1042588,1,0,0
1042592,1,0,0
1042600,1,0,0
1058750,1,0,0
1070076,1,0,0
1091401,1,0,0
1160970,1,0,0
1043686,0,1,0
1043687,0,1,0
1043689,0,1,0
1043690,0,1,0
1043691,0,1,0
1043692,0,1,0
1043693,0,1,0
1043694,0,1,0
1043695,0,1,0
1043696,0,1,0
1043702,0,1,0
1043704,0,1,0
1043705,0,1,0
1043707,0,1,0
1043711,0,1,0
1043712,0,1,0
1043783,0,1,0
1043952,0,1,0
1044298,0,1,0
1003761,1,0,0
8892,1,0,0
8897,1,0,0
8910,1,0,0
8918,1,0,0
8933,1,0,0
8935,1,0,0
8940,1,0,0
8943,1,0,0
8945,1,0,0
13532,1,0,0
13534,1,0,0
16092,1,0,0
16096,1,0,0
16261,1,0,0
16772,1,0,0
17135,1,0,0
17138,1,0,0
17139,1,0,0
17140,1,0,0
17145,1,0,0
17451,1,0,0
17661,1,0,0
17733,1,0,0
17845,1,0,0
77002,1,0,0
984384,1,0,0
984389,1,0,0
999148,1,0,0
8893,1,0,0
8934,1,0,0
8939,1,0,0
8966,1,0,0
8993,1,0,0
14798,1,0,0
16097,1,0,0
16271,1,0,0
16273,1,0,0
16277,1,0,0
16761,1,0,0
16773,1,0,0
17132,1,0,0
17144,1,0,0
17449,1,0,0
17456,1,0,0
17458,1,0,0
17623,1,0,0
17784,1,0,0
17842,1,0,0
18126,1,0,0
24724,1,0,0
85768,1,0,0
8895,1,0,0
8904,1,0,0
8932,1,0,0
8947,1,0,0
9002,1,0,0
9004,1,0,0
13527,1,0,0
13533,1,0,0
13537,1,0,0
16100,1,0,0
16106,1,0,0
16108,1,0,0
16264,1,0,0
16280,1,0,0
16758,1,0,0
16765,1,0,0
16768,1,0,0
16770,1,0,0
17142,1,0,0
17146,1,0,0
17457,1,0,0
17837,1,0,0
18513,1,0,0
77001,1,0,0
998957,1,0,0
993949,0,1,0
995543,0,1,0
995551,0,1,0
995554,0,1,0
995578,0,1,0
995579,0,1,0
995585,0,1,0
995595,0,1,0
995599,0,1,0
995603,0,1,0
995757,0,1,0
995802,0,1,0
995816,0,1,0
995819,0,1,0
995822,0,1,0
995908,0,1,0
995912,0,1,0
995987,0,1,0
996223,0,1,0
998850,0,1,0
1001125,0,1,0
1002130,0,1,0
1001232,0,0,1
1001233,0,0,1
1001235,0,0,1
1001237,0,0,1
1001239,0,0,1
1001243,0,0,1
1001245,0,0,1
1001247,0,0,1
1001249,0,0,1
1001250,0,0,1
1001253,0,0,1
1001255,0,0,1
1001257,0,0,1
1001262,0,0,1
1002876,0,0,1
1021169,0,0,1
1021170,0,0,1
1021171,0,0,1
1021172,0,0,1
1001082,0,0,1
1001083,0,0,1
1001086,0,0,1
1001089,0,0,1
1001093,0,0,1
1001094,0,0,1
1001095,0,0,1
1001097,0,0,1
1001100,0,0,1
1001103,0,0,1
1001105,0,0,1
1001109,0,0,1
1001111,0,0,1
1001114,0,0,1
1002233,0,0,1
1003247,0,0,1
1009769,0,0,1
1018029,0,0,1
1021219,0,0,1
1021225,0,0,1
1021230,0,0,1
1021233,0,0,1
1021326,0,0,1
1021418,0,0,1
1032339,0,1,0
1032340,0,1,0
1032341,0,1,0
1032351,0,1,0
1032362,0,1,0
1032626,0,1,0
1034780,0,1,0
1041948,0,1,0
1139872,0,1,0
1077673,0,1,0
1077677,0,1,0
1077681,0,1,0
1077682,0,1,0
1077686,0,1,0
1077687,0,1,0
1077690,0,1,0
1077691,0,1,0
1077692,0,1,0
1077693,0,1,0
1077694,0,1,0
1077697,0,1,0
1077698,0,1,0
1077700,0,1,0
1077704,0,1,0
1077705,0,1,0
1077707,0,1,0
1077708,0,1,0
1077713,0,1,0
1077715,0,1,0
372382,0,1,0
372410,0,1,0
372552,0,1,0
373126,0,1,0
374562,0,1,0
375733,0,1,0
375735,0,1,0
375835,0,1,0
375839,0,1,0
376033,0,1,0
377147,0,1,0
1031730,0,1,0
1031770,0,1,0
1032625,0,1,0
1032651,0,1,0
1037800,0,1,0
1037801,0,1,0
1044668,1,0,0
1044720,1,0,0
1044722,1,0,0
1044723,1,0,0
1044724,1,0,0
1044725,1,0,0
1044726,1,0,0
1044727,1,0,0
1044728,1,0,0
1044729,1,0,0
1044730,1,0,0
1044731,1,0,0
1044733,1,0,0
1044734,1,0,0
1044735,1,0,0
1044737,1,0,0
1044739,1,0,0
1044756,1,0,0
1044760,1,0,0
1044767,1,0,0
1049302,1,0,0
1049307,1,0,0
1049310,1,0,0
1052892,1,0,0
1052893,1,0,0
1060875,1,0,0
1067225,0,0,1
1068840,0,0,1
1068846,0,0,1
1068863,0,0,1
1068865,0,0,1
1068873,0,0,1
1068950,0,0,1
1069213,0,0,1
1069250,0,0,1
1069319,0,0,1
1069441,0,0,1
1069523,0,0,1
1069873,0,0,1
994060,0,0,1
1016140,0,0,1
1016154,0,0,1
1016155,0,0,1
1016156,0,0,1
1016157,0,0,1
1016158,0,0,1
1016159,0,0,1
1016160,0,0,1
1016161,0,0,1
1016162,0,0,1
1016814,0,0,1
1017287,0,0,1
1017288,0,0,1
1041488,1,0,0
1041529,1,0,0
1055113,1,0,0
1056094,1,0,0
1077602,1,0,0
1088532,1,0,0
1093456,1,0,0
1132248,1,0,0
535749,1,0,0
535761,1,0,0
535821,1,0,0
538101,1,0,0
541083,1,0,0
541161,1,0,0
541173,1,0,0
546067,1,0,0
546132,1,0,0
546160,1,0,0
546260,1,0,0
546482,1,0,0
549898,1,0,0
549899,1,0,0
559181,1,0,0
559236,1,0,0
1131729,1,0,0
521203,1,0,0
535734,1,0,0
535746,1,0,0
535756,1,0,0
535769,1,0,0
535772,1,0,0
535827,1,0,0
536161,1,0,0
541099,1,0,0
541106,1,0,0
546067,1,0,0
546140,1,0,0
546141,1,0,0
546450,1,0,0
590053,1,0,0
997940,1,0,0
1007986,1,0,0
1042210,1,0,0
1042211,1,0,0
1042213,1,0,0
1042218,1,0,0
1042226,1,0,0
1163155,1,0,0
535714,1,0,0
535782,1,0,0
535823,1,0,0
535837,1,0,0
537899,1,0,0
538238,1,0,0
538812,1,0,0
540014,1,0,0
541109,1,0,0
541126,1,0,0
541209,1,0,0
541210,1,0,0
541265,1,0,0
546072,1,0,0
546080,1,0,0
546137,1,0,0
546138,1,0,0
546211,1,0,0
557320,1,0,0
655752,1,0,0
899039,1,0,0
965874,1,0,0
966987,1,0,0
1094600,1,0,0
1142619,1,0,0
672035,0,0,1
686339,0,0,1
692139,0,0,1
702458,0,0,1
702557,0,0,1
704176,0,0,1
709829,0,0,1
709867,0,0,1
709913,0,0,1
713317,0,0,1
714183,0,0,1
720804,0,0,1
720840,0,0,1
737464,0,0,1
765330,0,0,1
843669,0,0,1
909608,0,0,1
931631,0,0,1
932113,0,0,1
962373,0,0,1
963750,0,0,1
1017564,0,0,1
235672,1,0,0
235679,1,0,0
235725,1,0,0
235841,1,0,0
235863,1,0,0
235903,1,0,0
236394,1,0,0
236396,1,0,0
236442,1,0,0
236788,1,0,0
236859,1,0,0
237816,1,0,0
239499,1,0,0
240653,1,0,0
240823,1,0,0
241516,1,0,0
243387,1,0,0
246960,1,0,0
249477,1,0,0
348014,1,0,0
460331,1,0,0
460476,1,0,0
460484,1,0,0
460488,1,0,0
460490,1,0,0
460492,1,0,0
460493,1,0,0
460497,1,0,0
460872,1,0,0
460930,1,0,0
460947,1,0,0
245732,1,0,0
366551,1,0,0
453207,1,0,0
453224,1,0,0
453318,1,0,0
453351,1,0,0
453462,1,0,0
453539,1,0,0
240022,1,0,0
246494,1,0,0
341258,1,0,0
461255,1,0,0
461518,1,0,0
461895,1,0,0
462018,1,0,0
594912,1,0,0
954676,1,0,0
235672,1,0,0
235725,1,0,0
235841,1,0,0
235863,1,0,0
236394,1,0,0
236396,1,0,0
236442,1,0,0
236859,1,0,0
237816,1,0,0
240653,1,0,0
460484,1,0,0
460490,1,0,0
460493,1,0,0
460930,1,0,0
460947,1,0,0
44858,0,1,0
44859,0,1,0
44903,0,1,0
44945,0,1,0
44963,0,1,0
47716,0,1,0
52822,0,1,0
54234,0,1,0
56074,0,1,0
237453,0,1,0
1018532,0,1,0
1018540,0,1,0
1018873,0,1,0
1018876,0,1,0
1018897,0,1,0
1018924,0,1,0
1019102,0,1,0
1019325,0,1,0
1019346,0,1,0
1019500,0,1,0
1019689,0,1,0
1020281,0,1,0
611197,1,0,0
782783,1,0,0
1064061,1,0,0
1068869,1,0,0
1040633,1,0,0
1041235,1,0,0
512584,1,0,0
512650,1,0,0
512669,1,0,0
512685,1,0,0
512686,1,0,0
512689,1,0,0
512690,1,0,0
512693,1,0,0
512694,1,0,0
512705,1,0,0
512708,1,0,0
512713,1,0,0
512717,1,0,0
512718,1,0,0
512719,1,0,0
512722,1,0,0
512723,1,0,0
512732,1,0,0
512742,1,0,0
512750,1,0,0
512765,1,0,0
512810,1,0,0
512831,1,0,0
512839,1,0,0
512855,1,0,0
512877,1,0,0
513006,1,0,0
513045,1,0,0
513328,1,0,0
516074,1,0,0
516225,1,0,0
521748,1,0,0
522670,1,0,0
531135,1,0,0
569851,1,0,0
661104,1,0,0
963544,1,0,0
1013589,1,0,0
1049143,1,0,0
1026203,0,1,0
1026598,0,1,0
1026599,0,1,0
1026600,0,1,0
1026601,0,1,0
1026602,0,1,0
1026603,0,1,0
1026604,0,1,0
1026605,0,1,0
1026606,0,1,0
1026607,0,1,0
1026608,0,1,0
1026609,0,1,0
1026610,0,1,0
1026611,0,1,0
1026612,0,1,0
1026613,0,1,0
1026614,0,1,0
1026615,0,1,0
1026616,0,1,0
1026617,0,1,0
1026618,0,1,0
1026619,0,1,0
1026620,0,1,0
1026621,0,1,0
1026628,0,1,0
1026785,0,1,0
1026834,0,1,0
1026879,0,1,0
1027440,0,1,0
1027487,0,1,0
1027948,0,1,0
1027970,0,1,0
1131981,0,1,0
1026356,0,1,0
1026363,0,1,0
1026364,0,1,0
1026442,0,1,0
1026443,0,1,0
1026444,0,1,0
1026446,0,1,0
1026447,0,1,0
1026448,0,1,0
1026449,0,1,0
1026450,0,1,0
1026451,0,1,0
1026452,0,1,0
1026453,0,1,0
1026455,0,1,0
1026456,0,1,0
1026457,0,1,0
1026459,0,1,0
1026461,0,1,0
1026471,0,1,0
1026473,0,1,0
1026475,0,1,0
1026476,0,1,0
1026497,0,1,0
1026722,0,1,0
1026775,0,1,0
1026864,0,1,0
1027422,0,1,0
1030560,0,1,0
1072496,0,1,0
1130171,0,1,0
1140025,0,1,0
1026137,0,1,0
1026181,0,1,0
1026182,0,1,0
1026184,0,1,0
1026185,0,1,0
1026186,0,1,0
1026187,0,1,0
1026188,0,1,0
1026189,0,1,0
1026190,0,1,0
1026191,0,1,0
1026192,0,1,0
1026193,0,1,0
1026194,0,1,0
1026195,0,1,0
1026196,0,1,0
1026197,0,1,0
1026198,0,1,0
1026199,0,1,0
1026200,0,1,0
1026201,0,1,0
1026202,0,1,0
1026203,0,1,0
1026205,0,1,0
1026229,0,1,0
1026851,0,1,0
1026876,0,1,0
1026879,0,1,0
1027431,0,1,0
1027435,0,1,0
1027449,0,1,0
1028571,0,1,0
1026055,0,1,0
1026057,0,1,0
1026058,0,1,0
1026060,0,1,0
1026066,0,1,0
1026067,0,1,0
1026068,0,1,0
1026070,0,1,0
1026071,0,1,0
1026072,0,1,0
1026074,0,1,0
1026075,0,1,0
1026076,0,1,0
1026077,0,1,0
1026079,0,1,0
1026080,0,1,0
1026082,0,1,0
1026084,0,1,0
1026086,0,1,0
1026089,0,1,0
1026102,0,1,0
1026112,0,1,0
1026115,0,1,0
1026453,0,1,0
1029087,0,1,0
1035938,0,1,0
1044607,0,1,0
1146043,0,1,0
1151544,0,1,0
1161134,0,1,0
1026702,0,1,0
1026720,0,1,0
1026747,0,1,0
1026757,0,1,0
1026776,0,1,0
1026780,0,1,0
1026791,0,1,0
1026795,0,1,0
1026816,0,1,0
1026834,0,1,0
1026964,0,1,0
1027030,0,1,0
1027061,0,1,0
1027133,0,1,0
1027138,0,1,0
1027425,0,1,0
1027427,0,1,0
1027434,0,1,0
1027682,0,1,0
1028334,0,1,0
1028528,0,1,0
1028599,0,1,0
1028612,0,1,0
1028957,0,1,0
1028960,0,1,0
1029371,0,1,0
1029397,0,1,0
1030560,0,1,0
1034974,0,1,0
1035743,0,1,0
1054011,0,1,0
1152946,0,1,0
1161119,0,1,0
193737,0,1,0
226044,0,1,0
230877,0,1,0
232690,0,1,0
240826,0,1,0
244300,0,1,0
246611,0,1,0
249647,0,1,0
274336,0,1,0
283354,0,1,0
289603,0,1,0
308949,0,1,0
324606,0,1,0
325084,0,1,0
325302,0,1,0
326853,0,1,0
331534,0,1,0
814932,0,1,0
814966,0,1,0
814968,0,1,0
814994,0,1,0
837527,0,1,0
858231,0,1,0
1004884,0,1,0
1042214,0,1,0
1042259,0,1,0
1042260,0,1,0
1085739,0,1,0
749815,0,0,1
765835,0,0,1
767455,0,0,1
767473,0,0,1
774848,0,0,1
775033,0,0,1
777025,0,0,1
780518,0,0,1
894862,0,0,1
894864,0,0,1
894871,0,0,1
1062308,0,0,1
1063333,0,0,1
1063338,0,0,1
1063368,0,0,1
1063404,0,0,1
1063405,0,0,1
1063406,0,0,1
1063408,0,0,1
1063411,0,0,1
1063413,0,0,1
1063414,0,0,1
1063415,0,0,1
1063416,0,0,1
1063417,0,0,1
1063420,0,0,1
1063421,0,0,1
1063424,0,0,1
1063425,0,0,1
1063439,0,0,1
1063843,0,0,1
1063852,0,0,1
1064253,0,0,1
1070959,0,0,1
1070974,0,0,1
1075519,0,0,1
1092542,0,0,1
1113118,0,0,1
349122,1,0,0
349241,1,0,0
352933,1,0,0
804554,1,0,0
805854,1,0,0
805900,1,0,0
911722,1,0,0
911730,1,0,0
913272,1,0,0
925904,1,0,0
925924,1,0,0
930029,1,0,0
930045,1,0,0
1131885,1,0,0
349240,1,0,0
805865,1,0,0
805901,1,0,0
805902,1,0,0
805904,1,0,0
807146,1,0,0
905509,1,0,0
911725,1,0,0
911772,1,0,0
925903,1,0,0
925918,1,0,0
925921,1,0,0
930020,1,0,0
930023,1,0,0
930024,1,0,0
930027,1,0,0
930032,1,0,0
431108,1,0,0
431111,1,0,0
431117,1,0,0
431131,1,0,0
431132,1,0,0
431136,1,0,0
431155,1,0,0
485835,1,0,0
889838,1,0,0
430379,1,0,0
1060948,1,0,0
1060949,1,0,0
1060950,1,0,0
1060951,1,0,0
1060952,1,0,0
1060953,1,0,0
1060955,1,0,0
1060957,1,0,0
1060958,1,0,0
1060959,1,0,0
1060962,1,0,0
1060963,1,0,0
1060964,1,0,0
1060967,1,0,0
1060972,1,0,0
1060973,1,0,0
918471,0,1,0
918541,0,1,0
918549,0,1,0
918809,0,1,0
918858,0,1,0
918879,0,1,0
918885,0,1,0
919038,0,1,0
919654,0,1,0
919666,0,1,0
919688,0,1,0
919693,0,1,0
919821,0,1,0
919836,0,1,0
919854,0,1,0
919860,0,1,0
919896,0,1,0
923672,0,1,0
1080785,0,1,0
1081520,0,1,0
1102519,0,1,0
918534,0,1,0
918547,0,1,0
918581,0,1,0
918763,0,1,0
918874,0,1,0
918878,0,1,0
918880,0,1,0
918889,0,1,0
918906,0,1,0
918946,0,1,0
919009,0,1,0
919696,0,1,0
919714,0,1,0
919719,0,1,0
919743,0,1,0
919755,0,1,0
919819,0,1,0
920058,0,1,0
921123,0,1,0
921126,0,1,0
1081021,0,1,0
1081033,0,1,0
918530,0,1,0
918840,0,1,0
918856,0,1,0
918881,0,1,0
918947,0,1,0
919665,0,1,0
919706,0,1,0
919708,0,1,0
919711,0,1,0
919716,0,1,0
919734,0,1,0
919754,0,1,0
919766,0,1,0
919818,0,1,0
919833,0,1,0
921844,0,1,0
967592,0,1,0
1066903,0,1,0
1081122,0,1,0
1081126,0,1,0
1102348,0,1,0
918225,0,1,0
918578,0,1,0
918835,0,1,0
918837,0,1,0
918861,0,1,0
918882,0,1,0
918925,0,1,0
919091,0,1,0
919637,0,1,0
919667,0,1,0
919699,0,1,0
919703,0,1,0
919712,0,1,0
919733,0,1,0
919752,0,1,0
919753,0,1,0
919759,0,1,0
1059457,0,1,0
1091838,0,1,0
1101789,0,1,0
1101790,0,1,0
1146331,0,1,0
28609,1,0,0
119502,1,0,0
245537,1,0,0
291344,1,0,0
485940,1,0,0
490958,1,0,0
514991,1,0,0
517321,1,0,0
522246,1,0,0
523342,1,0,0
530966,1,0,0
534695,1,0,0
538280,1,0,0
782945,1,0,0
804650,1,0,0
925436,1,0,0
968124,1,0,0
1060440,1,0,0
1098110,1,0,0
1100973,1,0,0
1126679,1,0,0
1156192,1,0,0
1158122,1,0,0
1160306,1,0,0
531507,1,0,0
570371,1,0,0
571015,1,0,0
571019,1,0,0
571025,1,0,0
571030,1,0,0
571031,1,0,0
571032,1,0,0
571036,1,0,0
571039,1,0,0
571192,1,0,0
585207,1,0,0
593135,1,0,0
593488,1,0,0
593500,1,0,0
593846,1,0,0
552148,1,0,0
664028,1,0,0
665683,1,0,0
674064,1,0,0
677314,1,0,0
677344,1,0,0
677375,1,0,0
677386,1,0,0
677405,1,0,0
677408,1,0,0
677473,1,0,0
680112,1,0,0
682072,1,0,0
682260,1,0,0
685657,1,0,0
687806,1,0,0
687816,1,0,0
689946,1,0,0
690022,1,0,0
690668,1,0,0
691777,1,0,0
691807,1,0,0
696393,1,0,0
696422,1,0,0
696453,1,0,0
696668,1,0,0
712838,1,0,0
724455,1,0,0
726489,1,0,0
874457,1,0,0
874460,1,0,0
899132,1,0,0
914382,1,0,0
925767,1,0,0
927495,1,0,0
966995,1,0,0
966997,1,0,0
623569,1,0,0
676393,1,0,0
677580,1,0,0
681066,1,0,0
681226,1,0,0
687852,1,0,0
698668,1,0,0
712693,1,0,0
712921,1,0,0
719803,1,0,0
727343,1,0,0
729239,1,0,0
729372,1,0,0
730001,1,0,0
730012,1,0,0
784678,1,0,0
802873,1,0,0
812647,1,0,0
821113,1,0,0
821141,1,0,0
821159,1,0,0
842662,1,0,0
904512,1,0,0
1047890,1,0,0
1048532,1,0,0
1055872,1,0,0
1056501,1,0,0
1067583,1,0,0
1155046,1,0,0
1155047,1,0,0
598243,1,0,0
616386,1,0,0
673233,1,0,0
673429,1,0,0
681182,1,0,0
681218,1,0,0
688017,1,0,0
695874,1,0,0
702562,1,0,0
715554,1,0,0
715564,1,0,0
719707,1,0,0
720865,1,0,0
725151,1,0,0
725174,1,0,0
730047,1,0,0
733902,1,0,0
801717,1,0,0
810858,1,0,0
821112,1,0,0
822620,1,0,0
826537,1,0,0
954545,1,0,0
1007003,1,0,0
1012651,1,0,0
1164247,1,0,0
554255,1,0,0
673230,1,0,0
673232,1,0,0
681242,1,0,0
681281,1,0,0
687868,1,0,0
695071,1,0,0
695418,1,0,0
707386,1,0,0
712693,1,0,0
712746,1,0,0
715562,1,0,0
715577,1,0,0
719703,1,0,0
723842,1,0,0
724493,1,0,0
725186,1,0,0
729202,1,0,0
730029,1,0,0
764300,1,0,0
799287,1,0,0
814646,1,0,0
821152,1,0,0
842405,1,0,0
904505,1,0,0
930887,1,0,0
1045562,1,0,0
1049406,1,0,0
1065750,1,0,0
1162514,1,0,0
1034023,1,0,0
1034090,1,0,0
1034176,1,0,0
1034180,1,0,0
1034232,1,0,0
1035920,1,0,0
1035922,1,0,0
1035924,1,0,0
1029431,1,0,0
1030579,1,0,0
1030580,1,0,0
1030581,1,0,0
1030582,1,0,0
1030583,1,0,0
1030584,1,0,0
1030588,1,0,0
1036882,1,0,0
453380,1,0,0
454047,1,0,0
454821,1,0,0
454825,1,0,0
454834,1,0,0
1096986,1,0,0
1107270,1,0,0
1146807,1,0,0
1155732,1,0,0
1155733,1,0,0
1155734,1,0,0
